INPUT_TABLE
Variable ID
StubTechFixOut

region,supplysector,subsector,stub.technology,year,fixedOutput,share.weight.year,subs.share.weight,tech.share.weight
Brazil,electricity,hydro,hydro,2055,1.73381204934744,2055,0,0
Canada,electricity,hydro,hydro,2055,1.68512164051784,2055,0,0
Central America and Caribbean,electricity,hydro,hydro,2055,0.136153731208723,2055,0,0
Central Asia,electricity,hydro,hydro,2055,0.406466501981203,2055,0,0
China,electricity,hydro,hydro,2055,3.49231632041924,2055,0,0
EU-12,electricity,hydro,hydro,2055,0.189611732156406,2055,0,0
EU-15,electricity,hydro,hydro,2055,1.18459970998366,2055,0,0
Europe_Eastern,electricity,hydro,hydro,2055,0.0674231642376029,2055,0,0
Europe_Non_EU,electricity,hydro,hydro,2055,0.336340154466381,2055,0,0
European Free Trade Association,electricity,hydro,hydro,2055,0.575321084937558,2055,0,0
India,electricity,hydro,hydro,2055,0.85579728803647,2055,0,0
Indonesia,electricity,hydro,hydro,2055,0.0860730083817753,2055,0,0
Japan,electricity,hydro,hydro,2055,0.310805659025795,2055,0,0
Mexico,electricity,hydro,hydro,2055,0.137886859069101,2055,0,0
Middle East,electricity,hydro,hydro,2055,0.28156422908925,2055,0,0
Pakistan,electricity,hydro,hydro,2055,0.165320060360175,2055,0,0
Russia,electricity,hydro,hydro,2055,1.01047633885842,2055,0,0
South Africa,electricity,hydro,hydro,2055,0.0087251319559352,2055,0,0
South America_Northern,electricity,hydro,hydro,2055,0.344293134120326,2055,0,0
South America_Southern,electricity,hydro,hydro,2055,0.780463272374374,2055,0,0
South Asia,electricity,hydro,hydro,2055,0.159248930699626,2055,0,0
South Korea,electricity,hydro,hydro,2055,0.0381396405450648,2055,0,0
Southeast Asia,electricity,hydro,hydro,2055,0.450811329715926,2055,0,0
Taiwan,electricity,hydro,hydro,2055,0.0210676,2055,0,0
Argentina,electricity,hydro,hydro,2055,0.153998599108327,2055,0,0
Colombia,electricity,hydro,hydro,2055,0.234898138916641,2055,0,0
USA,electricity,hydro,hydro,2060,1.06240430287341,2060,0,0
Africa_Eastern,electricity,hydro,hydro,2060,0.359811830169747,2060,0,0
Africa_Northern,electricity,hydro,hydro,2060,0.106948938726354,2060,0,0
Africa_Southern,electricity,hydro,hydro,2060,0.275682044135619,2060,0,0
Africa_Western,electricity,hydro,hydro,2060,0.491176009921644,2060,0,0
Australia_NZ,electricity,hydro,hydro,2060,0.213855356602431,2060,0,0
Brazil,electricity,hydro,hydro,2060,1.78782662985363,2060,0,0
Canada,electricity,hydro,hydro,2060,1.72133983730879,2060,0,0
Central America and Caribbean,electricity,hydro,hydro,2060,0.143124568892114,2060,0,0
Central Asia,electricity,hydro,hydro,2060,0.428281680117526,2060,0,0
China,electricity,hydro,hydro,2060,3.62390618690905,2060,0,0
EU-12,electricity,hydro,hydro,2060,0.195897214776715,2060,0,0
EU-15,electricity,hydro,hydro,2060,1.19325642133033,2060,0,0
Europe_Eastern,electricity,hydro,hydro,2060,0.0692314183792932,2060,0,0
Europe_Non_EU,electricity,hydro,hydro,2060,0.352727123750904,2060,0,0
European Free Trade Association,electricity,hydro,hydro,2060,0.582520028630651,2060,0,0
India,electricity,hydro,hydro,2060,0.925201062997758,2060,0,0
Indonesia,electricity,hydro,hydro,2060,0.0900012879993014,2060,0,0
Japan,electricity,hydro,hydro,2060,0.314589944669319,2060,0,0
Mexico,electricity,hydro,hydro,2060,0.13806472957824,2060,0,0
Middle East,electricity,hydro,hydro,2060,0.309018712587889,2060,0,0
Pakistan,electricity,hydro,hydro,2060,0.17540900159576,2060,0,0
Russia,electricity,hydro,hydro,2060,1.05804497641794,2060,0,0
South Africa,electricity,hydro,hydro,2060,0.00890952462020765,2060,0,0
South America_Northern,electricity,hydro,hydro,2060,0.351193922832773,2060,0,0
South America_Southern,electricity,hydro,hydro,2060,0.83933209298063,2060,0,0
South Asia,electricity,hydro,hydro,2060,0.175937647126531,2060,0,0
South Korea,electricity,hydro,hydro,2060,0.0417113947362018,2060,0,0
Southeast Asia,electricity,hydro,hydro,2060,0.486049141322,2060,0,0
Taiwan,electricity,hydro,hydro,2060,0.0221236,2060,0,0
Argentina,electricity,hydro,hydro,2060,0.158958699166562,2060,0,0
Colombia,electricity,hydro,hydro,2060,0.246692154337346,2060,0,0
USA,electricity,hydro,hydro,2065,1.06975749526048,2065,0,0
Africa_Eastern,electricity,hydro,hydro,2065,0.406273119677568,2065,0,0
Africa_Northern,electricity,hydro,hydro,2065,0.113137494272806,2065,0,0
Africa_Southern,electricity,hydro,hydro,2065,0.293288817802891,2065,0,0
Africa_Western,electricity,hydro,hydro,2065,0.540282769460513,2065,0,0
Australia_NZ,electricity,hydro,hydro,2065,0.22327988900974,2065,0,0
Brazil,electricity,hydro,hydro,2065,1.84312996036718,2065,0,0
Canada,electricity,hydro,hydro,2065,1.75776851766231,2065,0,0
Central America and Caribbean,electricity,hydro,hydro,2065,0.150099199687907,2065,0,0
Central Asia,electricity,hydro,hydro,2065,0.450077544487348,2065,0,0
China,electricity,hydro,hydro,2065,3.75687713151128,2065,0,0
EU-12,electricity,hydro,hydro,2065,0.202183493090404,2065,0,0
EU-15,electricity,hydro,hydro,2065,1.20188035942669,2065,0,0
Europe_Eastern,electricity,hydro,hydro,2065,0.071044478512284,2065,0,0
Europe_Non_EU,electricity,hydro,hydro,2065,0.369198709887859,2065,0,0
European Free Trade Association,electricity,hydro,hydro,2065,0.589734745979277,2065,0,0
India,electricity,hydro,hydro,2065,0.995464236871392,2065,0,0
Indonesia,electricity,hydro,hydro,2065,0.0939853646892631,2065,0,0
Japan,electricity,hydro,hydro,2065,0.318379911874143,2065,0,0
Mexico,electricity,hydro,hydro,2065,0.138235224386836,2065,0,0
Middle East,electricity,hydro,hydro,2065,0.336019340111264,2065,0,0
Pakistan,electricity,hydro,hydro,2065,0.185581034173273,2065,0,0
Russia,electricity,hydro,hydro,2065,1.1058512052205,2065,0,0
South Africa,electricity,hydro,hydro,2065,0.00908093438080862,2065,0,0
South America_Northern,electricity,hydro,hydro,2065,0.357836545354137,2065,0,0
South America_Southern,electricity,hydro,hydro,2065,0.89906787487546,2065,0,0
South Asia,electricity,hydro,hydro,2065,0.19315388975774,2065,0,0
South Korea,electricity,hydro,hydro,2065,0.0453219369367806,2065,0,0
Southeast Asia,electricity,hydro,hydro,2065,0.521833307362893,2065,0,0
Taiwan,electricity,hydro,hydro,2065,0.0231796,2065,0,0
Argentina,electricity,hydro,hydro,2065,0.163902551141681,2065,0,0
Colombia,electricity,hydro,hydro,2065,0.258358172559575,2065,0,0
USA,electricity,hydro,hydro,2070,1.07709160872139,2070,0,0
Africa_Eastern,electricity,hydro,hydro,2070,0.454095826086913,2070,0,0
Africa_Northern,electricity,hydro,hydro,2070,0.119340862287427,2070,0,0
Africa_Southern,electricity,hydro,hydro,2070,0.310954447992226,2070,0,0
Africa_Western,electricity,hydro,hydro,2070,0.589080178605672,2070,0,0
Australia_NZ,electricity,hydro,hydro,2070,0.232840061552712,2070,0,0
Brazil,electricity,hydro,hydro,2070,1.89985081685511,2070,0,0
Canada,electricity,hydro,hydro,2070,1.79437980264679,2070,0,0
Central America and Caribbean,electricity,hydro,hydro,2070,0.157099783890596,2070,0,0
Central Asia,electricity,hydro,hydro,2070,0.471847018459408,2070,0,0
China,electricity,hydro,hydro,2070,3.8912818199074,2070,0,0
EU-12,electricity,hydro,hydro,2070,0.208469274664495,2070,0,0
EU-15,electricity,hydro,hydro,2070,1.21045134958012,2070,0,0
Europe_Eastern,electricity,hydro,hydro,2070,0.0728577053684732,2070,0,0
Europe_Non_EU,electricity,hydro,hydro,2070,0.385756996617877,2070,0,0
European Free Trade Association,electricity,hydro,hydro,2070,0.596953622035399,2070,0,0
India,electricity,hydro,hydro,2070,1.06664033526178,2070,0,0
Indonesia,electricity,hydro,hydro,2070,0.0980691901069134,2070,0,0
Japan,electricity,hydro,hydro,2070,0.322179017951661,2070,0,0
Mexico,electricity,hydro,hydro,2070,0.138400804207456,2070,0,0
Middle East,electricity,hydro,hydro,2070,0.362577478331143,2070,0,0
Pakistan,electricity,hydro,hydro,2070,0.195869806734214,2070,0,0
Russia,electricity,hydro,hydro,2070,1.15386922517678,2070,0,0
South Africa,electricity,hydro,hydro,2070,0.00924164689741965,2070,0,0
South America_Northern,electricity,hydro,hydro,2070,0.364309319347381,2070,0,0
South America_Southern,electricity,hydro,hydro,2070,0.959873185141022,2070,0,0
South Asia,electricity,hydro,hydro,2070,0.210898547156096,2070,0,0
South Korea,electricity,hydro,hydro,2070,0.0489704073484232,2070,0,0
Southeast Asia,electricity,hydro,hydro,2070,0.558212079592641,2070,0,0
Taiwan,electricity,hydro,hydro,2070,0.0242355,2070,0,0
Argentina,electricity,hydro,hydro,2070,0.168839323296767,2070,0,0
Colombia,electricity,hydro,hydro,2070,0.269940323417805,2070,0,0
USA,electricity,hydro,hydro,2075,1.08440287423307,2075,0,0
Africa_Eastern,electricity,hydro,hydro,2075,0.503314447035071,2075,0,0
Africa_Northern,electricity,hydro,hydro,2075,0.125558603275617,2075,0,0
Africa_Southern,electricity,hydro,hydro,2075,0.328678698736427,2075,0,0
Africa_Western,electricity,hydro,hydro,2075,0.637564494637341,2075,0,0
Australia_NZ,electricity,hydro,hydro,2075,0.242548718993997,2075,0,0
Brazil,electricity,hydro,hydro,2075,1.95798245624698,2075,0,0
Canada,electricity,hydro,hydro,2075,1.8311494899064,2075,0,0
Central America and Caribbean,electricity,hydro,hydro,2075,0.164151506444823,2075,0,0
Central Asia,electricity,hydro,hydro,2075,0.493585378770066,2075,0,0
China,electricity,hydro,hydro,2075,4.02710968183424,2075,0,0
EU-12,electricity,hydro,hydro,2075,0.214752757966701,2075,0,0
EU-15,electricity,hydro,hydro,2075,1.21893232871147,2075,0,0
Europe_Eastern,electricity,hydro,hydro,2075,0.0746660209764243,2075,0,0
Europe_Non_EU,electricity,hydro,hydro,2075,0.402401204505777,2075,0,0
European Free Trade Association,electricity,hydro,hydro,2075,0.604166385955573,2075,0,0
India,electricity,hydro,hydro,2075,1.13873994430719,2075,0,0
Indonesia,electricity,hydro,hydro,2075,0.102276230785451,2075,0,0
Japan,electricity,hydro,hydro,2075,0.325987611853638,2075,0,0
Mexico,electricity,hydro,hydro,2075,0.138564336681426,2075,0,0
Middle East,electricity,hydro,hydro,2075,0.388692491479769,2075,0,0
Pakistan,electricity,hydro,hydro,2075,0.20629230625197,2075,0,0
Russia,electricity,hydro,hydro,2075,1.20207827092159,2075,0,0
South Africa,electricity,hydro,hydro,2075,0.00939443442902727,2075,0,0
South America_Northern,electricity,hydro,hydro,2075,0.370712838368201,2075,0,0
South America_Southern,electricity,hydro,hydro,2075,1.02189479983636,2075,0,0
South Asia,electricity,hydro,hydro,2075,0.229163542344649,2075,0,0
South Korea,electricity,hydro,hydro,2075,0.0526549083042861,2075,0,0
Southeast Asia,electricity,hydro,hydro,2075,0.595212573045525,2075,0,0
Taiwan,electricity,hydro,hydro,2075,0.0252915,2075,0,0
Argentina,electricity,hydro,hydro,2075,0.173773017107699,2075,0,0
Colombia,electricity,hydro,hydro,2075,0.281502590873189,2075,0,0
USA,electricity,hydro,hydro,2080,1.09168519122854,2080,0,0
Africa_Eastern,electricity,hydro,hydro,2080,0.553959567335151,2080,0,0
Africa_Northern,electricity,hydro,hydro,2080,0.131790233940036,2080,0,0
Africa_Southern,electricity,hydro,hydro,2080,0.346461076565455,2080,0,0
Africa_Western,electricity,hydro,hydro,2080,0.685741272083838,2080,0,0
Australia_NZ,electricity,hydro,hydro,2080,0.252407552772632,2080,0,0
Brazil,electricity,hydro,hydro,2080,2.01747847860237,2080,0,0
Canada,electricity,hydro,hydro,2080,1.86804774479507,2080,0,0
Central America and Caribbean,electricity,hydro,hydro,2080,0.171277386159778,2080,0,0
Central Asia,electricity,hydro,hydro,2080,0.515288714628985,2080,0,0
China,electricity,hydro,hydro,2080,4.16426339283329,2080,0,0
EU-12,electricity,hydro,hydro,2080,0.221031441619851,2080,0,0
EU-15,electricity,hydro,hydro,2080,1.22730177724251,2080,0,0
Europe_Eastern,electricity,hydro,hydro,2080,0.0764634967592016,2080,0,0
Europe_Non_EU,electricity,hydro,hydro,2080,0.419129797116145,2080,0,0
European Free Trade Association,electricity,hydro,hydro,2080,0.611366537785177,2080,0,0
India,electricity,hydro,hydro,2080,1.21174501108837,2080,0,0
Indonesia,electricity,hydro,hydro,2080,0.106607710200692,2080,0,0
Japan,electricity,hydro,hydro,2080,0.329803242681063,2080,0,0
Mexico,electricity,hydro,hydro,2080,0.138728233986403,2080,0,0
Middle East,electricity,hydro,hydro,2080,0.414369136115108,2080,0,0
Pakistan,electricity,hydro,hydro,2080,0.216859711482629,2080,0,0
Russia,electricity,hydro,hydro,2080,1.25045859056054,2080,0,0
South Africa,electricity,hydro,hydro,2080,0.00954033116764716,2080,0,0
South America_Northern,electricity,hydro,hydro,2080,0.377131375143352,2080,0,0
South America_Southern,electricity,hydro,hydro,2080,1.08521754814867,2080,0,0
South Asia,electricity,hydro,hydro,2080,0.247929640852965,2080,0,0
South Korea,electricity,hydro,hydro,2080,0.0563729954785202,2080,0,0
Southeast Asia,electricity,hydro,hydro,2080,0.632841882828321,2080,0,0
Taiwan,electricity,hydro,hydro,2080,0.0263475,2080,0,0
Argentina,electricity,hydro,hydro,2080,0.178705472689001,2080,0,0
Colombia,electricity,hydro,hydro,2080,0.293104056355419,2080,0,0
USA,electricity,hydro,hydro,2085,1.09892803548548,2085,0,0
Africa_Eastern,electricity,hydro,hydro,2085,0.606032033054099,2085,0,0
Africa_Northern,electricity,hydro,hydro,2085,0.138034844179104,2085,0,0
Africa_Southern,electricity,hydro,hydro,2085,0.364300213985768,2085,0,0
Africa_Western,electricity,hydro,hydro,2085,0.733617781495608,2085,0,0
Australia_NZ,electricity,hydro,hydro,2085,0.262414424101686,2085,0,0
Brazil,electricity,hydro,hydro,2085,2.07829650849737,2085,0,0
Canada,electricity,hydro,hydro,2085,1.90504466619677,2085,0,0
Central America and Caribbean,electricity,hydro,hydro,2085,0.178495010856801,2085,0,0
Central Asia,electricity,hydro,hydro,2085,0.536954859000003,2085,0,0
China,electricity,hydro,hydro,2085,4.30264616538606,2085,0,0
EU-12,electricity,hydro,hydro,2085,0.227304493153815,2085,0,0
EU-15,electricity,hydro,hydro,2085,1.23554528643067,2085,0,0
Europe_Eastern,electricity,hydro,hydro,2085,0.0782453928933075,2085,0,0
Europe_Non_EU,electricity,hydro,hydro,2085,0.435940888972076,2085,0,0
European Free Trade Association,electricity,hydro,hydro,2085,0.618550392739928,2085,0,0
India,electricity,hydro,hydro,2085,1.28562774156944,2085,0,0
Indonesia,electricity,hydro,hydro,2085,0.111063666337372,2085,0,0
Japan,electricity,hydro,hydro,2085,0.333623365286514,2085,0,0
Mexico,electricity,hydro,hydro,2085,0.138895101221408,2085,0,0
Middle East,electricity,hydro,hydro,2085,0.439621895688034,2085,0,0
Pakistan,electricity,hydro,hydro,2085,0.227573667508668,2085,0,0
Russia,electricity,hydro,hydro,2085,1.29899020956891,2085,0,0
South Africa,electricity,hydro,hydro,2085,0.00968003337816799,2085,0,0
South America_Northern,electricity,hydro,hydro,2085,0.383605131894642,2085,0,0
South America_Southern,electricity,hydro,hydro,2085,1.14988242473725,2085,0,0
South Asia,electricity,hydro,hydro,2085,0.267169547404285,2085,0,0
South Korea,electricity,hydro,hydro,2085,0.0601214903241136,2085,0,0
Southeast Asia,electricity,hydro,hydro,2085,0.671102341188123,2085,0,0
Taiwan,electricity,hydro,hydro,2085,0.0274035,2085,0,0
Argentina,electricity,hydro,hydro,2085,0.18363853074113,2085,0,0
Colombia,electricity,hydro,hydro,2085,0.304773658964019,2085,0,0
USA,electricity,hydro,hydro,2090,1.10611587518318,2090,0,0
Africa_Eastern,electricity,hydro,hydro,2090,0.659515156856057,2090,0,0
Africa_Northern,electricity,hydro,hydro,2090,0.144291363581122,2090,0,0
Africa_Southern,electricity,hydro,hydro,2090,0.382195370772837,2090,0,0
Africa_Western,electricity,hydro,hydro,2090,0.781199662962864,2090,0,0
Australia_NZ,electricity,hydro,hydro,2090,0.272574164431059,2090,0,0
Brazil,electricity,hydro,hydro,2090,2.1403997305004,2090,0,0
Canada,electricity,hydro,hydro,2090,1.94212064269832,2090,0,0
Central America and Caribbean,electricity,hydro,hydro,2090,0.185816146051804,2090,0,0
Central Asia,electricity,hydro,hydro,2090,0.558585291216963,2090,0,0
China,electricity,hydro,hydro,2090,4.44220250756403,2090,0,0
EU-12,electricity,hydro,hydro,2090,0.233571293696455,2090,0,0
EU-15,electricity,hydro,hydro,2090,1.24364383516817,2090,0,0
Europe_Eastern,electricity,hydro,hydro,2090,0.0800076494960768,2090,0,0
Europe_Non_EU,electricity,hydro,hydro,2090,0.452833208696019,2090,0,0
European Free Trade Association,electricity,hydro,hydro,2090,0.625713319591945,2090,0,0
India,electricity,hydro,hydro,2090,1.36035737128357,2090,0,0
Indonesia,electricity,hydro,hydro,2090,0.115655572903859,2090,0,0
Japan,electricity,hydro,hydro,2090,0.337446310506091,2090,0,0
Mexico,electricity,hydro,hydro,2090,0.139065696172799,2090,0,0
Middle East,electricity,hydro,hydro,2090,0.464453054391037,2090,0,0
Pakistan,electricity,hydro,hydro,2090,0.238422102984988,2090,0,0
Russia,electricity,hydro,hydro,2090,1.34765736891789,2090,0,0
South Africa,electricity,hydro,hydro,2090,0.00981537503983043,2090,0,0
South America_Northern,electricity,hydro,hydro,2090,0.390154335391186,2090,0,0
South America_Southern,electricity,hydro,hydro,2090,1.21594610021709,2090,0,0
South Asia,electricity,hydro,hydro,2090,0.286863916193905,2090,0,0
South Korea,electricity,hydro,hydro,2090,0.0638974173794476,2090,0,0
Southeast Asia,electricity,hydro,hydro,2090,0.710000941098876,2090,0,0
Taiwan,electricity,hydro,hydro,2090,0.0284595,2090,0,0
Argentina,electricity,hydro,hydro,2090,0.188574772188194,2090,0,0
Colombia,electricity,hydro,hydro,2090,0.316531833048592,2090,0,0
USA,electricity,hydro,hydro,2095,1.11323673357672,2095,0,0
Africa_Eastern,electricity,hydro,hydro,2095,0.714421215933223,2095,0,0
Africa_Northern,electricity,hydro,hydro,2095,0.150559417921832,2095,0,0
Africa_Southern,electricity,hydro,hydro,2095,0.400147952993285,2095,0,0
Africa_Western,electricity,hydro,hydro,2095,0.828497562098676,2095,0,0
Australia_NZ,electricity,hydro,hydro,2095,0.282892090027742,2095,0,0
Brazil,electricity,hydro,hydro,2095,2.20371355775591,2095,0,0
Canada,electricity,hydro,hydro,2095,1.97926951589759,2095,0,0
Central America and Caribbean,electricity,hydro,hydro,2095,0.193256253800211,2095,0,0
Central Asia,electricity,hydro,hydro,2095,0.580181600115472,2095,0,0
China,electricity,hydro,hydro,2095,4.58290027176663,2095,0,0
EU-12,electricity,hydro,hydro,2095,0.239830736213528,2095,0,0
EU-15,electricity,hydro,hydro,2095,1.25156712153187,2095,0,0
Europe_Eastern,electricity,hydro,hydro,2095,0.0817485817749413,2095,0,0
Europe_Non_EU,electricity,hydro,hydro,2095,0.469805186632796,2095,0,0
European Free Trade Association,electricity,hydro,hydro,2095,0.632850772832825,2095,0,0
India,electricity,hydro,hydro,2095,1.43589474470476,2095,0,0
Indonesia,electricity,hydro,hydro,2095,0.12038952830365,2095,0,0
Japan,electricity,hydro,hydro,2095,0.341270254377857,2095,0,0
Mexico,electricity,hydro,hydro,2095,0.139240617620748,2095,0,0
Middle East,electricity,hydro,hydro,2095,0.488842360840463,2095,0,0
Pakistan,electricity,hydro,hydro,2095,0.249388635144766,2095,0,0
Russia,electricity,hydro,hydro,2095,1.39645243786243,2095,0,0
South Africa,electricity,hydro,hydro,2095,0.00994824615529637,2095,0,0
South America_Northern,electricity,hydro,hydro,2095,0.396820004980481,2095,0,0
South America_Southern,electricity,hydro,hydro,2095,1.28346679157165,2095,0,0
South Asia,electricity,hydro,hydro,2095,0.307001330876679,2095,0,0
South Korea,electricity,hydro,hydro,2095,0.0676984304148499,2095,0,0
Southeast Asia,electricity,hydro,hydro,2095,0.749541933698057,2095,0,0
Taiwan,electricity,hydro,hydro,2095,0.0295155,2095,0,0
Argentina,electricity,hydro,hydro,2095,0.193514026525376,2095,0,0
Colombia,electricity,hydro,hydro,2095,0.328423793021355,2095,0,0
USA,electricity,hydro,hydro,2100,1.11515661036674,2100,0,0
Africa_Eastern,electricity,hydro,hydro,2100,0.72340038784292,2100,0,0
Africa_Northern,electricity,hydro,hydro,2100,0.150703103088553,2100,0,0
Africa_Southern,electricity,hydro,hydro,2100,0.400681580238382,2100,0,0
Africa_Western,electricity,hydro,hydro,2100,0.826589772820235,2100,0,0
Australia_NZ,electricity,hydro,hydro,2100,0.284692839282562,2100,0,0
Brazil,electricity,hydro,hydro,2100,2.21907946798854,2100,0,0
Canada,electricity,hydro,hydro,2100,1.98574848437155,2100,0,0
Central America and Caribbean,electricity,hydro,hydro,2100,0.193815059262065,2100,0,0
Central Asia,electricity,hydro,hydro,2100,0.580017049668362,2100,0,0
China,electricity,hydro,hydro,2100,4.60629047779317,2100,0,0
EU-12,electricity,hydro,hydro,2100,0.240080884943852,2100,0,0
EU-15,electricity,hydro,hydro,2100,1.25379424021737,2100,0,0
Europe_Eastern,electricity,hydro,hydro,2100,0.082711385608259,2100,0,0
Europe_Non_EU,electricity,hydro,hydro,2100,0.470552447337089,2100,0,0
European Free Trade Association,electricity,hydro,hydro,2100,0.633817006502593,2100,0,0
India,electricity,hydro,hydro,2100,1.44280744304479,2100,0,0
Indonesia,electricity,hydro,hydro,2100,0.122087750087611,2100,0,0
Japan,electricity,hydro,hydro,2100,0.341699555713371,2100,0,0
Mexico,electricity,hydro,hydro,2100,0.139384121376866,2100,0,0
Middle East,electricity,hydro,hydro,2100,0.485707324861042,2100,0,0
Pakistan,electricity,hydro,hydro,2100,0.250393366636789,2100,0,0
Russia,electricity,hydro,hydro,2100,1.39943259772127,2100,0,0
South Africa,electricity,hydro,hydro,2100,0.00982770212187607,2100,0,0
South America_Northern,electricity,hydro,hydro,2100,0.396990805295359,2100,0,0
South America_Southern,electricity,hydro,hydro,2100,1.29215973067489,2100,0,0
South Asia,electricity,hydro,hydro,2100,0.310807604404787,2100,0,0
South Korea,electricity,hydro,hydro,2100,0.0679229782881414,2100,0,0
Southeast Asia,electricity,hydro,hydro,2100,0.75439252962064,2100,0,0
Taiwan,electricity,hydro,hydro,2100,0.0295155,2100,0,0
Argentina,electricity,hydro,hydro,2100,0.193395893293746,2100,0,0
Colombia,electricity,hydro,hydro,2100,0.328429195791137,2100,0,0
